Energy_Wh,TOTAL_BATTERY_VOLTAGE,Discharged_Ah
179.2109,30.606,5.688282649207554
179.4315,30.606,5.695490386252578
179.6523,30.596,5.702705836728052
179.8723,30.596,5.709896319144054
180.0942,30.585,5.717150205154417
180.3154,30.575,5.72438369109294
180.5363,30.575,5.731608548002179
180.7577,30.565,5.738850942506595
180.9792,30.565,5.74609779347993
181.201,30.585,5.753352086202743
181.4222,30.575,5.760585572141266
181.6432,30.575,5.767813699696458
181.8646,30.565,5.775056094200874
182.086,30.565,5.782299673458195
182.3071,30.555,5.789534621102173
182.5282,30.555,5.796770752668202
182.7489,30.545,5.803994975254127
182.9739,30.525,5.811363568671516
183.1951,30.535,5.818608901131392
183.4158,30.535,5.825836672541249
183.6368,30.555,5.833071899255932
183.8579,30.555,5.840308030821961
184.0786,30.545,5.847532253407886
184.3036,30.525,5.8549008468252755
184.5249,30.535,5.862149454751905
184.7455,30.535,5.8693739512313545
184.9664,30.535,5.876608272502027
185.187,30.525,5.883833952161379
185.4078,30.515,5.891068552423502
185.628,30.515,5.898284675641591
185.8488,30.515,5.905520461320766
186.0698,30.535,5.912760428560732
186.2903,30.525,5.91998283275333
186.5111,30.515,5.9272174330154535
186.7314,30.515,5.93443683331039
186.9521,30.515,5.941669341912717
187.1726,30.505,5.948896480555784
187.3927,30.505,5.956111691176994
187.6131,30.495,5.963337920685191
187.8335,30.495,5.970565335015409
188.0538,30.485,5.977790654792385
188.2738,30.485,5.985007318725467
188.4942,30.505,5.992234733055685
188.7144,30.505,5.999453221828018
188.9348,30.495,6.006679451336215
189.1551,30.495,6.01390358644033
189.3754,30.485,6.021128906217307
189.5955,30.485,6.028348850452176
189.8154,30.475,6.035563417381311
190.0356,30.475,6.042789012131105
190.2555,30.465,6.050005946820964
190.4754,30.465,6.057224065974091
190.6952,30.455,6.064440086985253
190.9151,30.475,6.0716582061383795
191.1353,30.475,6.078883800888175
191.3552,30.465,6.086100735578033
191.5751,30.465,6.09331885473116
191.7949,30.455,6.100534875742323
192.0146,30.445,6.107749982474671
192.2381,30.435,6.115092295221057
192.4573,30.445,6.122293346469415
192.6764,30.435,6.129491112566655
192.8995,30.415,6.136823898104864
193.1185,30.425,6.14402310915023
193.3383,30.445,6.151245057564884
193.5618,30.435,6.15858737031127
193.781,30.445,6.165788421559628
194.0001,30.435,6.172986187656869
194.2232,30.415,6.180318973195077
194.4422,30.425,6.187518184240443
194.6612,30.415,6.194717395285808
194.8801,30.415,6.201914501976586
195.0988,30.405,6.209106215228806
195.3177,30.405,6.216305688999567
195.5362,30.395,6.2234931889995675
195.7552,30.415,6.23069595170307
195.9742,30.415,6.237896346245236
196.1928,30.405,6.24508477110548
196.4117,30.405,6.2522842448762415
196.6302,30.395,6.259471744876242
196.8488,30.395,6.266663717240118
197.0713,30.375,6.273986409357939
197.2935,30.365,6.281302840046118
197.5119,30.375,6.288494147257182
197.73,30.375,6.295674394170762
197.9481,30.365,6.30285582321258
198.1666,30.395,6.310048054943982
198.3891,30.375,6.317370747061804
198.6113,30.365,6.324687177749983
198.8297,30.375,6.331878484961046
199.0478,30.375,6.339058731874626
199.2659,30.365,6.346240160916444
199.4836,30.355,6.353410780152281
199.7016,30.355,6.3605924635652284
199.9238,30.334,6.367915042615797
200.1417,30.334,6.375098401223299
200.3608,30.324,6.38232251016194
200.5785,30.355,6.389497974490619
200.7965,30.355,6.396679657903567
201.0187,30.334,6.404002236954136
201.2365,30.334,6.411182298930796
201.4557,30.324,6.418409705043757
201.6773,30.324,6.425717448085572
201.8951,30.334,6.432898693758031
202.1126,30.324,6.440070047907525
202.334,30.304,6.447373604020212
202.5519,30.304,6.454564073925175
202.7693,30.304,6.461738044358121
202.9909,30.324,6.469048198082474
203.2087,30.334,6.476229443754932
203.4262,30.324,6.483400797904427
203.6477,30.304,6.4907076528229455
203.8656,30.304,6.497898122727909
204.0829,30.304,6.505068793266451
204.3,30.304,6.5122328640161875
204.521,30.284,6.519528037978027
204.7383,30.294,6.526702259642659
204.9556,30.294,6.533875297207853
205.1765,30.274,6.541169578016201
205.3934,30.274,6.54833414166818
205.6105,30.304,6.555501760275595
205.8315,30.284,6.5627969342374355
206.0488,30.294,6.569971155902066
206.266,30.294,6.577140892483567
206.487,30.274,6.584438475365617
206.7039,30.274,6.5916030390175955
206.9207,30.274,6.5987642995051425
207.1378,30.264,6.605936654059306
207.3545,30.254,6.613098159727041
207.5712,30.254,6.6202608489582175
207.7879,30.244,6.6274247221441085
208.0047,30.274,6.634589532613721
208.2218,30.264,6.641761887167885
208.4385,30.254,6.64892339283562
208.6552,30.254,6.656086082066796
208.8719,30.244,6.663249955252687
209.0883,30.244,6.670405093461919
209.3088,30.224,6.677698207174957
209.531,30.214,6.6850511970157855
209.7489,30.224,6.692261892273735
209.9664,30.214,6.699459350826301
210.1839,30.214,6.706658000458922
210.4003,30.244,6.713816689135358
210.6209,30.224,6.72111311038296
210.843,30.214,6.728462791047442
211.0609,30.224,6.735673486305393
211.2784,30.214,6.742870944857959
211.4959,30.214,6.750069594490579
211.7174,30.194,6.757403060256703
211.9349,30.204,6.764605285495949
212.1517,30.194,6.771784331159713
212.3688,30.194,6.778974501392209
212.5877,30.184,6.78622548685049
212.8092,30.194,6.7935625963937
213.0267,30.204,6.800764821632947
213.2435,30.194,6.807943867296711
213.4606,30.194,6.815134037529207
213.6795,30.184,6.822385022987486
213.8978,30.174,6.829618529730586
214.1158,30.164,6.836844490153537
214.3338,30.164,6.844071648355366
214.552,30.154,6.8513066362528425
214.7699,30.154,6.8585328748944825
214.9877,30.144,6.865756995097474
215.206,30.174,6.872995298754757
215.424,30.164,6.880221259177708
215.642,30.164,6.887448417379538
215.8601,30.154,6.894680089517208
216.0781,30.154,6.901909644468459
216.2959,30.144,6.90913376467145
216.5139,30.134,6.9163669177289515
216.7319,30.134,6.923601270951225
216.95,30.134,6.930838942684151
217.1679,30.124,6.938071177408172
217.3855,30.113,6.945295972799708
217.6036,30.134,6.952536167332216
217.8216,30.134,6.959770520554489
218.0396,30.134,6.967004873776763
218.2576,30.124,6.974240427562152
218.4752,30.113,6.981465222953688
218.6931,30.113,6.9887013003953244
218.9106,30.103,6.9959252940182814
219.1284,30.103,7.003160453304732
219.3461,30.093,7.010393492044848
219.5635,30.083,7.017618963993797
219.7812,30.083,7.0248556092751855
219.9991,30.113,7.032095292975098
220.2166,30.103,7.039319286598055
220.4344,30.103,7.046554445884506
220.6521,30.093,7.05378748462462
220.8695,30.083,7.0610129565735695
221.0872,30.083,7.068249601854958
221.3082,30.063,7.075598386479039
221.5255,30.073,7.082825338720625
221.743,30.053,7.090060145626123
221.9636,30.043,7.097401732420586
222.1808,30.053,7.104630166925378
222.4018,30.063,7.111982618851654
222.6191,30.073,7.119209571093239
222.8366,30.053,7.126444377998737
223.0572,30.043,7.1337859647932
223.2744,30.053,7.141014399297992
223.4912,30.043,7.148229521768705
223.712,30.033,7.155580210895811
223.9289,30.043,7.162801064481269
224.1456,30.033,7.170015259833823
224.3623,30.023,7.177231857675837
224.5787,30.023,7.184439665023537
224.7955,30.043,7.191658391091529
225.0164,30.033,7.199012409335087
225.2332,30.043,7.206229933804093
225.45,30.033,7.213447458273098
225.6666,30.023,7.220660725889989
225.8831,30.023,7.227871864017425
226.1034,30.003,7.2352120166179645
226.3245,30.003,7.242581279691658
226.543,30.003,7.249863884764484
226.7627,29.993,7.25718770635259
226.9779,30.003,7.26436151794003
227.1982,30.003,7.2717041170134555
227.4194,30.003,7.279076713087181
227.6378,30.003,7.286355985159974
227.8575,29.993,7.29367980674808
228.0727,30.003,7.30085361833552
228.2881,29.993,7.308034097034099
228.5045,29.993,7.315249113871362
228.7209,29.983,7.322465333692623
228.9407,29.963,7.3297986002992355
229.1565,29.973,7.336999614714612
229.3725,29.963,7.34420730291536
229.5879,29.993,7.351392572112771
229.8043,29.993,7.358607588950034
230.0207,29.983,7.365823808771295
230.2405,29.963,7.373157075377907
230.4563,29.973,7.380358089793284
230.6723,29.963,7.387565777994032
230.8922,29.943,7.394907279680007
231.1083,29.953,7.402123120470711
231.3239,29.943,7.409322265655699
231.5392,29.943,7.416512593946116
231.7547,29.933,7.423710803579359
231.9746,29.943,7.431055983618106
232.1908,29.953,7.438275163529952
232.4064,29.943,7.44547430871494
232.6217,29.943,7.452664637005359
232.8372,29.933,7.459862846638601
233.0526,29.923,7.467060120094897
233.2716,29.903,7.474381351666454
233.487,29.913,7.481583438064742
233.706,29.893,7.48890711796308
233.9207,29.903,7.4960882003097264
234.136,29.903,7.5032881468033885
234.3514,29.923,7.5104890293628115
234.5705,29.903,7.517813603962484
234.7859,29.913,7.525015690360772
235.0048,29.893,7.532336026113037
235.2196,29.903,7.539520453165014
235.4349,29.903,7.5467203996586765
235.6498,29.893,7.553908171415984
235.8647,29.893,7.561097145423277
236.0799,29.882,7.568297480011316
236.2945,29.882,7.5754790608961295
236.509,29.872,7.582658496582443
236.7239,29.893,7.589849996624274
236.9389,29.893,7.597042315896345
237.154,29.882,7.604239304603999
237.3686,29.882,7.611420885488812
237.5831,29.872,7.618600321175126
237.7976,29.872,7.6257809585613066
238.0118,29.862,7.6329527535189525
238.2278,29.852,7.640187237894476
238.4427,29.852,7.647386085542874
238.6573,29.842,7.654576087888168
238.8724,29.842,7.661784049821015
239.0869,29.872,7.668968294721709
239.3011,29.862,7.676140089679354
239.5171,29.852,7.683374574054877
239.732,29.852,7.6905734217032755
239.9466,29.842,7.69776342404857
240.1617,29.842,7.704971385981416
240.3767,29.832,7.712177204260734
240.5957,29.812,7.719520776120435
240.8103,29.812,7.726719219700202
241.0252,29.812,7.733927726341823
241.2398,29.812,7.741126169921589
241.4549,29.832,7.748338965844063
241.6738,29.812,7.755679184474603
241.8884,29.812,7.76287762805437
242.1033,29.812,7.77008613469599
242.3179,29.812,7.777284578275758
242.5365,29.792,7.784619656458429
242.7512,29.792,7.791826289111491
242.9654,29.792,7.79901613873555
243.1798,29.782,7.806213909575178
243.3943,29.782,7.813416246557248
243.6081,29.772,7.82059628484183
243.8266,29.792,7.8279329311382515
244.0413,29.792,7.835139563791312
244.2555,29.792,7.8423294134153725
244.4699,29.782,7.849527184255
244.6844,29.782,7.85672952123707
244.8982,29.772,7.863909559521652
245.1122,29.772,7.8710975213649945
245.3266,29.772,7.878298918651035
245.5403,29.762,7.885478009590666
245.7542,29.752,7.8926662342100835
245.9681,29.742,7.899856875283133
246.1822,29.772,7.907051821010189
246.3965,29.772,7.9142498594355555
246.6102,29.762,7.921428950375186
246.8242,29.752,7.928620535548423
247.038,29.742,7.935807814937942
247.2516,29.742,7.942989578101145
247.4651,29.732,7.950169185997032
247.6784,29.732,7.957343274521181
247.8915,29.722,7.964511841816905
248.105,29.722,7.9716950730934
248.3184,29.712,7.978876147899067
248.5319,29.742,7.986058170975731
248.7455,29.732,7.993241141685621
248.9587,29.732,8.000411866830246
249.1719,29.722,8.007583798071206
249.3853,29.722,8.014763664836565
249.5987,29.712,8.021944739642231
249.8121,29.712,8.029127022894789
250.0251,29.702,8.03629705016109
250.2381,29.702,8.04346828442141
250.4514,29.702,8.050649619011674
250.6647,29.692,8.057832162702956
250.878,29.712,8.065013497293219
251.0911,29.702,8.072186890769505
251.3041,29.702,8.079358125029824
251.5174,29.702,8.086539459620088
251.7306,29.692,8.093718635967868
251.9432,29.682,8.100880019738542
252.1561,29.682,8.10805271699614
252.3687,29.672,8.115216513875877
252.5815,29.672,8.122388258281378
252.7974,29.651,8.129667054026704
253.0098,29.651,8.136830387472457
253.2224,29.682,8.143996719867582
253.4353,29.682,8.15116941712518
253.6478,29.672,8.158329844392087
253.8606,29.672,8.165501588797587
254.0765,29.651,8.172780384542914
254.2889,29.651,8.179943717988667
254.5013,29.651,8.187107051434419
254.7139,29.641,8.194278339297874
254.9262,29.641,8.201440715735917
255.1422,29.621,8.20873037858901
255.3539,29.631,8.215876128943428
255.5663,29.651,8.22304187908681
255.7789,29.641,8.230213166950266
255.9912,29.641,8.237375543388309
256.2071,29.621,8.24466183139749
256.4188,29.631,8.251807581751907
256.6306,29.631,8.258955501160635
256.8487,29.601,8.266319763721413
257.0629,29.601,8.273556005740263
257.2804,29.581,8.280906213573724
257.4943,29.601,8.28813476279477
257.7116,29.581,8.295478211816432
257.9233,29.631,8.302628789402057
258.1415,29.601,8.309996428516051
258.3556,29.601,8.317229292270653
258.5731,29.581,8.324579500104116
258.7871,29.601,8.331811428731063
259.0043,29.581,8.339151498346824
259.218,29.581,8.346375730117218
259.4315,29.581,8.353593200790963
259.645,29.571,8.360811891621363
259.8587,29.571,8.36803856640409
260.0717,29.561,8.375242787468828
260.2855,29.581,8.382472843943075
260.499,29.581,8.38969031461682
260.7124,29.571,8.396905624327395
260.9261,29.571,8.404132299110122
261.1392,29.561,8.41133990243827
261.3523,29.561,8.418548724873235
261.5653,29.551,8.425755383419721
261.7816,29.531,8.433077410433027
261.9943,29.541,8.440278791798141
262.2069,29.531,8.447476787464447
262.4195,29.531,8.45467600184933
262.6326,29.561,8.461888484080427
262.8456,29.551,8.469095142626914
263.0619,29.531,8.476417169640218
263.2746,29.541,8.483618551005334
263.4872,29.531,8.490816546671638
263.6998,29.531,8.498015761056521
263.9124,29.531,8.505214975441405
264.1255,29.521,8.512432343185088
264.338,29.511,8.51963182821016
264.5502,29.511,8.526822367331166
264.7623,29.511,8.534009517885195
264.975,29.531,8.541214558364855
265.188,29.521,8.548428539263044
265.4005,29.511,8.555628024288117
265.6127,29.511,8.562818563409122
265.8249,29.511,8.570009102530127
266.0412,29.491,8.577341057379115
266.2535,29.491,8.584539863794632
266.4655,29.491,8.59172849761512
266.6783,29.481,8.598945481946666
266.89,29.481,8.60612637811708
267.1022,29.471,8.613325455332442
267.3185,29.491,8.620662384201882
267.5308,29.491,8.6278611906174
267.7429,29.491,8.635053215302898
267.9556,29.481,8.642266808194439
268.1674,29.481,8.64945109638005
268.3795,29.471,8.656646781004829
268.5954,29.461,8.663973869852992
268.8111,29.451,8.671296656382053
269.0235,29.461,8.678507411406496
269.2352,29.451,8.685694402172384
269.4467,29.451,8.692875822158124
269.6625,29.461,8.700202003581264
269.8783,29.451,8.707528185004405
270.0907,29.461,8.714738940028848
270.3024,29.451,8.721925930794734
270.5139,29.451,8.729107350780474
270.7253,29.441,8.736286594141204
270.9368,29.441,8.743470453385115
271.1479,29.431,8.750641944076785
271.3592,29.431,8.757821448680774
271.5711,29.431,8.765021339951883
271.7821,29.42,8.772191991257722
271.9935,29.441,8.77937501567117
272.205,29.441,8.78655887491508
272.416,29.431,8.793726968406045
272.6274,29.431,8.800909870787887
272.8393,29.431,8.808109762058994
273.0503,29.42,8.815280413364833
273.2635,29.4,8.822529648318932
273.4768,29.4,8.829784750359748
273.69,29.39,8.837037684532225
273.9026,29.39,8.844271437509429
274.1152,29.38,8.85150642134472
274.3284,29.4,8.858760589429101
274.5417,29.4,8.866015691469917
274.7548,29.39,8.87326522370329
274.9675,29.39,8.880502379198356
275.1801,29.38,8.887737363033647
275.3924,29.38,8.89496336711806
275.605,29.38,8.90219958223038
275.8177,29.37,8.90944043329421
276.0304,29.36,8.916683750168039
276.2431,29.36,8.92392830057676
276.4561,29.36,8.93118306896913
276.6684,29.38,8.938411533388607
276.881,29.38,8.945647748500926
277.0937,29.37,8.952888599564757
277.3064,29.36,8.960131916438586
277.5191,29.36,8.967376466847305
277.7321,29.36,8.974631235239677
277.9442,29.35,8.981856580155364
278.1568,29.35,8.98910019173969
278.3691,29.34,8.996334814332977
278.5852,29.32,9.003702697046922
278.7971,29.33,9.010928613500461
279.0092,29.35,9.018157652355267
279.2219,29.35,9.02540467109462
279.4341,29.34,9.032635885952347
279.6503,29.32,9.040007178144641
279.8622,29.33,9.047233094598178
280.0742,29.33,9.054461188699783
280.2856,29.33,9.061668825931285
280.4977,29.32,9.068901562504175
280.7093,29.31,9.076119710210127
280.9211,29.31,9.083345912871337
281.1323,29.3,9.090552874140744
281.3442,29.33,9.097781255515468
281.5556,29.33,9.104988892746972
281.7678,29.32,9.112225039379538
281.9793,29.31,9.119439775862567
282.1911,29.31,9.126665978523775
282.4023,29.3,9.133872939793184
282.6151,29.3,9.141135738427995
282.8266,29.3,9.148354168462124
283.0382,29.29,9.155577244072298
283.2498,29.28,9.16280278615869
283.4648,29.27,9.17014693645758
283.6776,29.3,9.177413455153157
283.889,29.3,9.184628472218005
284.1007,29.29,9.191854961379978
284.3123,29.28,9.19908050346637
284.5272,29.27,9.206421237881399
284.7382,29.27,9.213629984037873
284.9492,29.27,9.220838730194346
285.1604,29.27,9.228054309285564
285.3714,29.26,9.235264287074733
285.5823,29.26,9.242472079282525
285.7931,29.25,9.249677685161862
286.0041,29.27,9.256888895004652
286.2151,29.27,9.264097641161126
286.4263,29.27,9.271313220252345
286.6373,29.26,9.278523198041512
286.8482,29.26,9.285730990249306
287.059,29.25,9.292936596128643
287.2696,29.25,9.300136596128642
287.4806,29.24,9.307351504660014
287.6914,29.24,9.314560806985595
287.9057,29.22,9.32189231570951
288.1164,29.23,9.329101896547833
288.327,29.25,9.336304358928134
288.538,29.24,9.343519267459508
288.7488,29.24,9.350728569785089
288.9631,29.22,9.358060078509002
289.1738,29.23,9.365269659347327
289.3839,29.22,9.372458709817813
289.5946,29.22,9.379669524328424
289.8049,29.21,9.386867881336808
290.0185,29.2,9.394181697464186
290.2283,29.21,9.401365398885174
290.4416,29.189,9.408670318489962
290.6517,29.22,9.415864415290113
290.8623,29.22,9.423071807487238
291.0726,29.21,9.430270164495624
291.2862,29.2,9.437583980623
291.496,29.21,9.444767682043988
291.7093,29.189,9.452072601648776
291.9198,29.2,9.4592828638557
292.1315,29.189,9.466534229695156
292.3429,29.179,9.473777924870594
292.5543,29.179,9.481022861297477
292.7659,29.169,9.488275894820477
292.9763,29.2,9.495485201130332
293.1881,29.189,9.5027399922725
293.3994,29.179,9.509980260912851
293.6108,29.179,9.517225197339732
293.8224,29.169,9.524478230862734
294.0334,29.169,9.531711937880456
294.2445,29.169,9.538949073195345
294.4557,29.159,9.54619087816037
294.6667,29.159,9.553427065958306
294.8773,29.149,9.560650774540319
295.0921,29.129,9.568022338423775
295.3031,29.169,9.575261008704057
295.5141,29.169,9.582494715721783
295.7254,29.159,9.589739949571735
295.9364,29.159,9.596976137369671
296.147,29.149,9.604199845951683
296.3617,29.129,9.611567978008377
296.5725,29.139,9.618803510376058
296.7872,29.119,9.626174171916103
296.9982,29.129,9.633419055860617
297.2087,29.129,9.640645531194478
297.423,29.109,9.648004987219753
297.6338,29.139,9.655243003975693
297.8484,29.119,9.662610232510831
298.0595,29.129,9.66985855004963
298.27,29.129,9.677085025383489
298.4842,29.109,9.6844410472249
298.6982,29.099,9.69179398840137
298.9086,29.109,9.699023235240292
299.1225,29.099,9.706372740462943
299.3326,29.109,9.713591679440404
299.5429,29.099,9.720817490325503
299.7531,29.089,9.72804234768441
299.9671,29.099,9.735397816165884
300.1774,29.109,9.742623627050984
300.3914,29.099,9.749976568227455
300.6014,29.109,9.757192071251096
300.8117,29.099,9.764417882136195
301.0219,29.089,9.771642739495102
301.2321,29.089,9.778868838707861
301.4424,29.089,9.786098375646224
301.6561,29.069,9.793447321620981
301.866,29.079,9.800666830460495
302.0758,29.079,9.807881659030942
302.286,29.089,9.815109000524545
302.4962,29.089,9.822335099737305
302.71,29.069,9.829687484619866
302.9199,29.079,9.83690699345938
303.1297,29.079,9.844121822029827
303.339,29.069,9.851320693874086
303.5485,29.069,9.858527684138629
303.758,29.059,9.865735914251482
303.9713,29.049,9.873077416282184
304.1811,29.059,9.880298452972486
304.3907,29.049,9.887512605929048
304.6,29.069,9.894715193767585
304.8095,29.069,9.901922184032127
305.019,29.059,9.90913041414498
305.2323,29.049,9.916471916175682
305.4421,29.059,9.923692952865983
305.6517,29.049,9.930907105822547
305.8614,29.049,9.938125942959797
306.0709,29.039,9.94533913673476
306.2805,29.039,9.952557016138321
306.4895,29.029,9.959755473119792
306.6985,29.029,9.96695516997466
306.9082,29.049,9.974176493022975
307.1177,29.039,9.981389686797938
307.3273,29.039,9.988607566201498
307.5363,29.029,9.995806023182968
307.7453,29.029,10.003005720037837
307.9581,29.009,10.010338846610084
308.1667,29.019,10.017528479201246
308.3757,29.019,10.024730657084701
308.5848,29.009,10.031937522735765
308.7933,29.009,10.039124947328133
309.0019,29.009,10.04631581912654
309.2147,29.009,10.053651473578608
309.4234,29.019,10.060844552781752
309.6323,29.019,10.06804328464708
309.8414,29.009,10.075250150298146
310.05,29.009,10.082441022096553
310.2585,29.009,10.089628446688922
310.4673,28.999,10.096827453722435
310.6761,28.999,10.104027702006858
310.8848,28.989,10.111225742980851
311.0935,28.989,10.118425025467312
311.3019,28.979,10.125615199356353
311.5107,28.999,10.13281793142714
311.7194,28.999,10.140014731316791
311.9281,28.989,10.147212772290784
312.1368,28.989,10.154412054777245
312.3452,28.979,10.161602228666286
312.5538,28.979,10.168800544688235
312.7622,28.979,10.175991959160784
312.9708,28.969,10.1831915173854
313.1785,28.969,10.190361250548435
313.3868,28.959,10.19755293677962
313.5973,28.948,10.204823214984328
313.8059,28.979,10.21202538323057
314.0143,28.979,10.219216797703119
314.2228,28.969,10.22641290455754
314.4306,28.969,10.233586089686472
314.6388,28.959,10.240774323355854
314.8493,28.948,10.248044601560563
315.0572,28.948,10.2552264448658
315.2653,28.948,10.262415197111205
315.4731,28.938,10.269594826037023
315.6812,28.938,10.276786062473542
315.889,28.938,10.283966931918563
316.0969,28.948,10.291150015911239
316.3051,28.948,10.298342222626728
316.5129,28.938,10.305521851552548
316.721,28.938,10.312713087989067
316.9288,28.938,10.319893957434088
317.1368,28.928,10.327082980349097
317.3448,28.928,10.334273245835824
317.5524,28.918,10.341450924499862
317.7637,28.908,10.348759055790284
317.9743,28.898,10.356045496644176
318.1817,28.908,10.36322122234739
318.3897,28.928,10.37041397426661
318.5977,28.928,10.377604239753333
318.8053,28.918,10.384781918417373
319.0166,28.908,10.392090049707795
319.2272,28.898,10.399376490561686
319.4346,28.908,10.4065522162649
319.6446,28.888,10.413819155153407
319.8552,28.888,10.421109379468001
320.0655,28.878,10.428390479076766
320.2754,28.878,10.435658987976275
320.4892,28.858,10.443065112404708
320.6992,28.888,10.450338343451016
320.9098,28.888,10.45762856776561
321.1201,28.878,10.464909667374375
321.3301,28.878,10.472181639117572
321.5438,28.858,10.479584299502772
321.7578,28.858,10.486999920820951
321.9677,28.868,10.494272207139074
322.1811,28.848,10.501667036995615
322.3912,28.858,10.508948775463018
322.6007,28.848,10.516209718865785
322.8105,28.848,10.523482320085972
323.0245,28.858,10.530899226473522
323.2344,28.868,10.538171512791646
323.4478,28.848,10.545566342648184
323.6579,28.858,10.552848081115588
323.8674,28.848,10.560109024518354
324.0772,28.848,10.567381625738545
324.287,28.848,10.574654226958732
324.4964,28.838,10.58191422071805
324.7097,28.828,10.589311994102713
324.919,28.828,10.596572296586409
325.1287,28.828,10.603846474469023
325.3383,28.828,10.611117183501909
325.548,28.848,10.618388838956518
325.7575,28.838,10.625652299761565
325.9707,28.828,10.633046604898041
326.1801,28.828,10.640310376231465
326.3897,28.828,10.64758108526435
326.5993,28.828,10.654851794297237
326.8084,28.818,10.662106417341333
327.0181,28.808,10.669384382148884
327.2276,28.808,10.67665666762514
327.437,28.798,10.683926743658887
327.6461,28.798,10.691187664556171
327.8552,28.818,10.698446065000493
328.0649,28.808,10.705724029808044
328.2744,28.808,10.7129963152843
328.4838,28.798,10.720266391318045
328.6929,28.798,10.727527312215331
328.9021,28.798,10.734791705575981
329.1117,28.788,10.742071252688126
329.3207,28.788,10.749331222119833
329.5295,28.788,10.756584244212371
329.7383,28.778,10.763838526253855
329.9473,28.778,10.771101018435383
330.1564,28.798,10.778364461536675
330.366,28.788,10.78564400864882
330.5751,28.788,10.792907451750112
330.7839,28.788,10.80016047384265
330.9926,28.778,10.807411281611124
331.2016,28.778,10.814673773792652
331.4144,28.758,10.822070881690317
331.6233,28.768,10.829333684596827
331.8317,28.768,10.836577844774805
332.0403,28.758,10.843830217614912
332.2492,28.758,10.851094283266207
332.4619,28.758,10.858490486061951
332.6708,28.768,10.865753288968461
332.8792,28.768,10.872997449146439
333.0878,28.758,10.880249821986546
333.2967,28.758,10.88751388763784
333.5055,28.748,10.894775738575134
333.7142,28.748,10.902035374028037
333.9265,28.728,10.909422805303699
334.1353,28.748,10.916688446614854
334.3443,28.738,10.923959782244399
334.5542,28.728,10.931264971399726
334.763,28.748,10.938530612710881
334.9718,28.748,10.945793726666635
335.184,28.728,10.953177678229027
335.3928,28.748,10.960443319540182
335.6018,28.738,10.967714655169727
335.8117,28.728,10.975019844325052
336.0201,28.728,10.982274091052984
336.2284,28.728,10.989524856856383
336.4367,28.717,10.996777011090867
336.645,28.717,11.004030554288276
336.8535,28.707,11.011292326369636
337.0619,28.728,11.01854922547297
337.2703,28.728,11.025803472200902
337.4786,28.717,11.033055626435386
337.6869,28.717,11.040309169632796
337.8953,28.707,11.04756745884985
338.1038,28.707,11.054830495739806
338.3125,28.697,11.062101766034559
338.5206,28.697,11.069353395124708
338.732,28.677,11.076722586744607
338.9399,28.697,11.083969771880732
339.1513,28.677,11.091338963500627
339.3598,28.707,11.098605797461314
339.5684,28.697,11.105873583678301
339.7766,28.697,11.11312869745326
339.988,28.677,11.120497889073159
340.1959,28.697,11.127745074209283
340.4072,28.677,11.135110779929644
340.6183,28.667,11.142473363635
340.8257,28.677,11.149706901581428
341.0338,28.677,11.15696358812465
341.2414,28.667,11.164204101517509
341.4491,28.667,11.171449366107455
341.6601,28.667,11.178809745637926
341.8676,28.677,11.186046771307568
342.0756,28.677,11.193299970735682
342.2833,28.667,11.200543971851753
342.491,28.667,11.207789236441698
342.6989,28.667,11.215041477694706
342.9063,28.657,11.222277539379167
343.1136,28.657,11.229511374044346
343.3214,28.647,11.236763921859506
343.5289,28.647,11.244007263221604
343.7359,28.637,11.251234412163717
343.9438,28.667,11.258490450136632
344.1511,28.657,11.265723022881032
344.3585,28.657,11.272960347095012
344.5663,28.647,11.280212894910173
344.7738,28.647,11.28745623627227
344.9807,28.637,11.294679893838083
345.1879,28.637,11.301915288607088
345.3953,28.627,11.30915893208292
345.606,28.617,11.316520402280668
345.8131,28.627,11.32375609510437
346.024,28.607,11.331125840360686
346.2312,28.637,11.338365027000334
346.4385,28.627,11.345605177880467
346.6492,28.617,11.352966648078217
346.8563,28.627,11.360202340901917
347.0672,28.607,11.367572086158235
347.2743,28.617,11.374810307883385
347.4845,28.597,11.38215815980774
347.6912,28.607,11.389384927166665
347.898,28.607,11.396613927061797
348.1046,28.597,11.40383719816172
348.3115,28.597,11.411072222814656
348.5186,28.617,11.41831170965354
348.7288,28.597,11.425659561577895
348.9356,28.607,11.432889825195826
349.1423,28.607,11.440115329443037
349.349,28.597,11.447342096801963
349.5559,28.597,11.4545771214549
349.7622,28.587,11.461792426435315
349.9685,28.587,11.469008993406316
350.1788,28.567,11.476368058388646
350.3845,28.577,11.483567414401525
350.5905,28.577,11.490776008725632
350.7968,28.587,11.497993838128753
351.0032,28.587,11.505213903193292
351.2135,28.567,11.512572968175622
351.4192,28.577,11.519772324188501
351.6252,28.577,11.526980918512608
351.8349,28.557,11.534321556311466
352.0448,28.547,11.5416730553308
352.2504,28.557,11.548873951940495
352.4565,28.557,11.556091096598546
352.6625,28.547,11.56330600273472
352.8688,28.547,11.570532681545103
353.0785,28.557,11.577877175801197
353.2884,28.547,11.58522867482053
353.494,28.557,11.592429571430225
353.7001,28.557,11.599646716088277
353.9062,28.547,11.606865124606069
354.1125,28.547,11.614091803416452
354.3179,28.537,11.621288215721126
354.5249,28.537,11.628541956478738
354.7326,28.527,11.635821502251904
